Performance.KDTMean;Performance.MAMean;Performance.MVMean;Performance.TBCMean;Performance.DDCMean;Performance.DMSMean;Performance.AEDMean;Performance.ADMSLMean;FatigueLevel;Performance.Task
0,018354182;-0,004345624;0,013370074;-2,54372E-05;0,112260474;-0,004888537;-0,00946476;-0,026896016;0;-1
0,043989472;-0,001787645;-0,000907109;-0,004397306;0,011354714;-0,006570125;0,069482789;-0,012720489;0;0
0,072279125;0,029381222;0,000308142;0,002777195;0,034935243;-0,001361614;0,039281133;-0,070009159;0;-1
0,167936248;0,026718071;0,032681749;-0,006252281;0,230167476;-0,005203584;-0,001414289;0,002912251;0;0
0,011413292;-0,432605899;-0,464793877;-0,012187481;-0,064026263;-0,005896257;-0,035497584;-0,117826706;1;-1
-0,014124566;-0,169907728;-0,045883988;-0,00112745;0,751421359;0,107039392;0,001872739;0,498965549;1;0
0,000723448;-0,202050048;-0,007199432;0,007405634;0,058460353;-0,013732184;0,048524118;-0,213933222;0;0
0,000932088;0,04802924;0,052418501;-0,083836281;0,006569091;0,007193337;-0,006458509;0,05152544;0;-1
-0,021591441;0,100480473;0,003624498;-0,001323958;-0,016403659;0,005978914;-0,006281769;0,094724494;0;0
-0,001141605;-0,191922952;-0,079341456;0,233865083;-0,009678647;-0,025659743;-0,022228896;-0,193711792;0;0
0,00933489;-0,002154817;-0,001898072;-0,032243825;0,027372298;0,05085212;-0,017064326;0,098309585;1;0
-0,000692982;-0,005730838;-0,051871989;0,010515459;-0,009822052;-0,003018628;0,069086697;-0,023906319;0;-1
0,046136156;-0,122666098;-0,07149042;-0,003194951;0,015401263;-0,026678193;0,000799052;-0,033068548;0;1
-0,000277472;-0,048049456;-0,016753607;0,12770424;0,028239258;-0,020698799;0,000648429;-0,114899098;0;0
0,001471439;0,034249258;0,027153275;-0,004547477;0,231820822;0,009565261;-0,007903781;0,067717838;1;0
0,143520557;0,000754467;0,006140316;-0,003193287;0,12641336;0,004329163;0,002489729;0,088092839;0;0
-0,000915902;0,00373927;0,002329842;-0,004795231;0,000421537;0,030224187;-0,025729029;0,114468904;0;1
0,000165345;-0,001100489;0,008406591;0,232882255;0,019783094;-0,021275584;0,061972501;-0,150102806;0;0
0,004166212;-0,040929932;-0,025355059;0,063787976;0,009694283;-0,017605763;0,070970929;-0,073515437;0;-1
-0,005027883;0,001593341;0,000711315;-0,009318796;0,022471828;0,048538168;0,047928391;0,149862268;0;0
0,00607806;0,016110353;0,021370565;-0,065158871;0,027626376;0,014906057;-0,007284095;0,069199188;1;-1
0,006806716;0,047154376;0,115829241;0,00866687;-0,03250647;0,060081158;0,014884221;0,073398063;0;-1
-0,000840706;-0,212793685;-0,11437264;-0,017847939;-0,009678647;-0,026167799;-0,064480633;-0,196165303;0;0
-0,001834967;0,097249357;0,08068743;0,022903408;-0,006470301;0,125742143;-0,00681125;0,529865232;0;0
-0,000799473;-0,212793685;-0,11437264;-0,017847939;-0,009678647;-0,026167799;-0,064480633;-0,196165303;0;0
0,000386025;0,071276978;-0,030526943;0,01959579;0,039456384;-0,007984575;-0,008174305;0,014026419;0;-1
0,000237717;0,07606228;0,004347945;-0,005934416;-0,034119744;0,002212073;-0,030353546;0,020729481;0;0
-0,000484851;-0,094021958;-0,003329921;0,007276102;0,031589223;-0,012817897;-0,014715094;-0,189580875;0;0
0,1154396;-0,018993826;-0,005304611;0,000270463;-0,007753639;0,027005656;-0,012727755;0,199787249;0;0
-2,83942E-05;0,003994008;0,00179183;0,055378423;-0,038841965;-0,007501104;-0,003600667;0,001856988;0;-1
0,016142811;-0,034599702;-0,013872403;-0,077475062;0,085032005;0,002159164;-0,025269483;-0,011187123;0;-1
0,058926755;-0,141779054;-0,132816407;0,024925256;0,054960167;-0,199800171;-0,030230601;-0,182518251;0;-1
0,010421105;0,072127437;0,001197145;0,34525891;0,010177287;0,006679428;-0,034695201;0,08673675;0;-1
0,049513971;0,030108223;0,017334935;-0,004877546;0,256986446;-0,016697284;0,004867391;-0,111071782;0;0
-0,000924905;-0,004255279;-0,002395758;-0,009609434;0,009103071;-0,034831414;0,070024181;-0,10906246;0;1
0,000218259;-0,011911846;-0,003727707;0,139016282;0,19816076;0,10321844;0,088733685;0,260239414;0;0
-0,001816313;-0,090113972;-0,039592762;0,073951173;0,039672104;-0,002461621;0,013102169;-0,137564043;0;0
-0,002516003;0,093383646;-0,019747688;0,056015055;0,272358109;-0,01152731;-0,016994407;-0,048434323;0;1
0,00109848;-0,116909334;-0,100592356;0,118111952;0,523099445;0,024486363;-7,90954E-05;0,00268047;0;1
4,3217E-05;-0,102272355;-0,003346137;0,049525905;-0,045861378;0,015955244;0,013138903;0,145580456;0;0
0,000659529;0,038208324;0,001705231;-0,004004028;0,067352325;-0,010046957;-0,012334096;-0,16806827;0;0
0,113207092;0,022228649;0,053509116;0,004783156;-0,010490777;0,06453109;0,037901725;0,073568743;0;0
0,074282284;0,017823444;0,031911325;-0,063129499;-0,045115742;-0,000161297;-0,030760794;-0,00109404;0;-1
0,071277734;0,093539837;0,044854169;0,126855042;0,191136517;0,238336181;0,562900644;0,978630633;0;0
-0,001328657;-0,092803025;-0,078463094;0,012381895;-0,021837595;-0,012337096;-0,013692196;-0,05460628;0;-1
0,006913562;0,042822141;0,025321714;-0,001389103;0,214593128;0,000733125;0,002519794;0,004236892;0;0
-0,001147652;-0,002317601;-0,001094371;-0,02847834;0,045814237;-0,021874514;0,028986;-0,046690812;0;0
0,001245429;-0,000860713;-0,000578108;0,039356423;-0,006453426;-0,016716945;0,02355498;-0,040958471;0;1
0,122730235;-0,139045304;-0,092790636;0,027525843;0,221212991;-0,121678785;-0,025792171;-0,128424692;0;-1
-0,021591441;0,162544288;0,007539724;-0,001766198;-0,045242428;-0,004390847;-0,032666093;0,224462257;0;0
0,001592008;0,018772292;0,024757187;0,111803735;-0,027900559;0,002664996;0,013220666;0,060503466;0;-1
-0,014124566;0,213983693;0,0220501;0,03886958;-0,002306575;0,117001916;0,00583773;0,675062828;0;0
0,77154472;0,001895642;0,002652753;0,002399861;-0,030221404;0,002643881;0,008742865;0,042007693;1;-1
0,003182581;0,049451726;0,017144279;-0,005515089;-0,064026263;0,00271495;-0,006686646;0,036073423;0;-1
-0,005626553;-0,098800565;-0,081270163;0,162580332;0,019355367;-0,007236876;0,013530472;-0,04162116;0;-1
0,050754353;0,001166424;0,000787754;-0,024987547;0,009168813;0,103283685;0,007835377;0,235161764;0;1
-0,011439835;0,179233367;0,195681832;-0,009806626;0,571787702;0,045434468;-0,012323222;0,055816181;0;-1
-0,004479934;0,003433552;0,001909357;-0,004493102;0,034290984;0,045041538;0,009202835;0,071484004;0;0
0,036633929;0,000294339;2,93642E-05;0,016920521;0,02231739;0,076984705;0,01454069;0,224743298;0;1
-0,014124566;0,045227755;0,030183102;0,003123004;-0,007753639;0,042823557;0,0030422;0,272562579;1;0
0,002322507;-0,038819665;-0,001430589;2,24541E-05;0,058752362;-0,005030025;0,00723228;-0,051346577;0;-1
-0,000436651;-0,049244413;-0,034548745;-0,007201513;0,068075355;-0,004763478;-0,009816886;-0,044966201;0;0
-0,001249748;0,024026718;-0,063515253;-0,003159707;0,642707401;-0,02177075;0,009791429;-0,144365872;0;0
0,002625425;-0,008023089;-0,065495987;0,005080682;-0,040950204;-0,011844473;-0,014823298;-0,030187664;0;-1
0,027106827;0,081779027;0,088624927;-0,082225367;0,00805057;0,010831077;0,047597163;0,043148753;1;-1
0,042227448;-0,010094308;0,00156858;-0,005906277;0,002132945;-0,024116207;0,000678978;-0,167730651;1;0
-0,000419664;-0,212793685;-0,11437264;-0,017847939;-0,009678647;-0,026167799;-0,064480633;-0,196165303;0;0
0,018667868;0,026467702;0,030176758;-0,08910251;-0,010992155;0,010776768;0,057687945;-0,017546134;1;-1
0,000493534;0,109603264;0,004218933;-0,007490735;0,032346308;-0,005705642;-0,021180432;-0,04456029;1;0
-0,001319756;0,045970403;0,026898177;-0,007380449;-0,001232818;0,02253701;0,042299066;0,183900471;0;0
0,004838055;0,027587524;0,015949907;0,007594535;-0,001069132;-0,003763701;-0,022848641;0,043814676;1;-1
4,20834E-06;-0,173571182;-0,045046938;0,049945039;-0,005828631;-0,025306752;0,085324742;-0,186808797;0;0
-0,001092306;-0,175856484;-0,029872766;0,003923131;0,032865349;0,021859405;-0,007740127;0,147749016;0;0
-0,021591441;0,048363792;0,001790338;-0,005203494;-0,046340516;-0,006918037;0,012750544;-0,067282106;0;0
-0,001193964;-0,071911952;-0,103361807;-0,001202609;-0,038808679;-0,002290416;0,005943892;-0,018865227;0;-1
-0,014124566;-0,053359952;-0,06056139;0,292052261;-0,008395308;0,262940141;0,00533032;0,421140437;0;0
-0,001643286;-0,031028001;-0,038068748;-0,006722356;-0,002364679;-0,015409177;-0,006036436;-0,008278367;0;0
0,001632693;0,022249525;0,032616635;-0,105737229;0,037012198;0,008552208;0,056249704;0,011415225;0;-1
-0,000571194;-0,16150306;-0,033834967;-0,017847939;-0,009678647;-0,02339507;-0,02673854;-0,150878382;0;0
0,00305926;-0,057649675;-0,049278759;0,151600268;-0,014164413;-0,008257657;0,032280469;-0,009980022;0;-1
0,354389238;-0,051138874;-0,026470872;-0,007518592;-0,004334773;-0,022229423;-0,018333904;-0,147322299;0;0
6,02399E-05;-0,022023366;-0,004469238;0,001283703;0,199342579;-0,014922252;-0,018715549;-0,112560232;0;0
0,576605948;-0,167277279;-0,136788374;0,028912639;0,042935429;-0,21838022;-0,016382546;-0,320529582;0;-1
0,000113235;0,064570236;0,060642154;-0,002124356;0,00853565;0,024956081;-0,014203004;0,175700372;0;0
0,383798044;-0,144152672;-0,167746803;0,178606107;0,011717001;-0,145432322;-0,075819304;-0,067336811;1;-1
0,227943135;0,025769641;0,027642934;0,004574796;0,067581742;0,055698687;0,013934096;0,253557822;0;0
0,263514666;0,408190114;0,212512647;0,46101229;0,050207777;0,506728729;-0,008192418;0,173130871;0;1
0,001757992;-0,074493279;-0,058277711;-0,089560581;-0,040750194;-0,004234015;-0,025886337;-0,008728561;0;-1
-0,00198313;0,002655435;0,00148412;-0,018105103;-1,82548E-06;-0,009230437;-0,016838848;0,026125798;0;1
-0,000842877;-0,071607792;-0,028677938;0,051479138;0,094442021;-0,020527584;-0,019874329;-0,154014344;0;0
-0,002251081;-0,014276724;-0,01116524;0,079666463;0,036369281;-0,000674928;-0,014283433;-0,014457006;0;-1
-0,000509513;0,096150216;0,096781365;-0,102984301;0,342285961;0,014435008;0,001181363;0,0071574;0;-1
0,000746096;-0,079089287;-0,039378694;0,00828677;0,367220043;-0,094863053;0,047980542;-0,143568826;0;-1
-0,002262064;0,000482223;0,000308717;-0,01176344;-0,007773211;-0,017191816;0,000944984;-0,054878671;0;1
1,89868E-05;0,032016821;0,008523995;-0,000988781;-0,00711197;0,053883151;-0,017222585;0,411070378;0;0
0,312955576;0,037331566;0,035180841;-0,005155542;0,027008651;-0,011681228;-0,009896571;0,000312873;0;0
0,002417821;-0,000150273;0,011646694;0,079298376;0,028290959;0,007983918;0,026264752;0,007386574;1;-1
-0,000518122;0,064007609;0,001679373;0,006294628;-0,046706545;0,000467358;0,029161016;-0,059157407;0;0
0,002845871;0,098262299;0,099363153;-0,087171619;-0,059785557;0,031932273;-0,005771273;0,129379281;0;-1
0,98809855;0,070947392;0,053993451;0,143685503;-0,055752133;-0,111699999;0,156179014;-0,221615834;1;-1
-0,002191111;-0,02767641;0,003176592;0,008017809;0,074710515;-0,008348884;0,019221139;-0,078406832;0;0
0,003898024;0,007025113;0,010079795;-0,098536482;-0,012679756;0,001314397;0,004909313;-0,022980466;1;-1
0,001211396;0,013829352;-0,006321331;-0,004784663;0,038559229;0,025076066;-0,002070118;0,256391054;1;0
0,00628289;0,060145717;-0,061155744;-0,012745826;0,014735578;-0,011830989;-0,045212902;-0,047540571;0;1
-0,014124566;-0,193407633;-0,09230738;-0,017847939;-0,009678647;-0,026167799;-0,064480633;-0,196165303;1;0
-0,000550631;0,000365839;0,000202308;-0,016153863;0,027050608;-0,021936332;-0,007776225;-0,008441508;0;1
0,098564368;-0,062023642;-0,026471474;-0,006118958;0,038660755;0,403596152;-0,014385191;0,613995084;0;-1
0,058462298;0,018442929;0,016108035;-0,005085529;-0,000548621;-0,012269154;-0,005148854;-0,021720924;1;0
0,000475083;-0,093701456;-0,00312731;0,012693886;0,080981468;-0,010894796;0,00842294;-0,15854284;0;-1
-0,000932531;-0,000910839;-0,000265448;-0,020649878;-0,034358011;-0,017846849;-0,049662254;-0,021973563;0;1
0,014266551;-0,142413577;-0,246542467;-0,008365627;-0,02675816;-0,003168118;-0,006205724;-0,040319083;0;-1
0,001837522;-0,000890537;-0,000731253;-0,018199259;-0,03355764;0,008127856;-0,014442932;0,002978499;1;0
-0,000573711;0,015077268;-0,004566156;0,011176997;-0,00729991;0,034823495;-0,003531398;0,249359554;0;0
-0,000350841;0,02095256;0,011878252;-0,001059755;0,184178553;0,060004591;0,001451573;0,300177192;1;0
0,001398645;-0,032182214;-0,001160332;0,010146986;0,042937551;0,000530725;0,009483093;-0,060551018;0;0
-0,001063263;-0,107258353;-0,002712179;-0,002520727;0,013106017;0,003086747;0,072907684;0,003905543;0;0
-0,000989521;0,020551748;0,025010883;0,003679272;0,240643213;0,002786529;0,010889355;-0,014890309;1;0
-0,000708758;-0,00755696;0,000892775;-0,0136414;0,029437218;-0,00539574;-0,011032443;-0,00768363;0;0
-0,000649804;-0,001463367;-0,000872055;-0,006130935;-0,027606609;-0,017834501;0,151776706;-0,059390807;0;1
0,024167943;0,030153082;0,070548793;-0,029938869;0,014597712;0,050528771;-0,095884865;0,159888834;0;0
-0,002201969;-0,0101093;-0,016361035;0,008690716;0,16812407;0,016819653;0,017958473;0,105851181;1;0
0,011551609;-0,081710826;-0,069072703;-0,007964406;-0,006088872;-0,040554386;5,95349E-05;-0,053866948;0;1
0,039137887;0,000570782;0,000187928;0,096771863;0,018498032;0,053803013;-0,04034754;0,292936169;0;1
0,040262763;0,008927378;-0,000109385;0,005114688;-0,038470802;-0,00130482;-0,001011551;0,00097163;0;-1
0,000499102;-0,071147849;-0,058357924;0,155471967;0,007249142;-0,007287071;0,0612048;-0,052427849;0;-1
0,030782865;-0,034088868;-0,034097723;0,001499865;0,219863275;-0,014529477;0,023091429;-0,115417975;0;0
0,002339565;-0,035645589;-0,02974569;0,043891492;-0,046308113;0,001276528;0,023336581;-0,009178478;1;-1
-0,000962098;-0,100974997;-0,061201109;-0,005215134;0,249104119;0,015028493;-0,012225453;0,087388945;0;0
0,001137486;0,024521743;0,00087804;-0,001501754;-0,043080801;-0,000584096;-0,014176743;0,042712095;0;-1
-0,000384761;0,140982805;0,134615047;-0,012198129;0,184290638;0,022605051;-0,007998347;0,142191651;0;0
-0,000540918;0,040735513;0,05460429;0,001302655;0,07462995;0,002516347;0,004695918;0,040184431;0;-1
-0,014124566;-0,065053046;-0,036006332;0,030510165;-0,009678647;-0,020000774;-2,6379E-05;-0,151688975;0;0
5,96898E-05;-0,004337014;0,021161882;0,002317343;-0,027459369;0,141785497;-0,010906245;0,056142195;0;-1
-5,05977E-05;-0,069572409;-0,080822233;0,393310226;0,140770105;0,03197377;0,162421952;0,09810503;1;-1
0,07310435;-0,059619443;-0,033702431;-0,00680542;0,164003106;-0,022548611;-0,005590564;-0,166213172;0;0
0,005772449;-0,04787987;-0,059487732;0,0271339;-0,008395308;0,197932283;0,053929279;0,277419358;1;0
-0,002200315;-0,000209924;0,0002337;-0,04892345;-0,008751896;-0,028748881;-0,030882455;-0,064682064;0;0
-0,002366377;0,272601857;0,397938676;-0,003525523;-0,029250909;0,025026667;-0,032514488;-0,019085294;0;-1
0,007430606;-0,071939751;-0,060997428;0,119813805;0,011857355;-0,003959508;0,012661226;-0,025833588;1;-1
-0,000253908;-0,064348895;-0,001706472;-0,005624261;-0,009382495;-0,010469623;-0,018759168;-0,16605822;0;0
0,028074749;-0,007950837;-2,096E-05;0,000691392;0,002570101;-0,016349028;0,014634628;-0,101789328;0;0
0,022519757;-0,072451399;-0,004363346;-0,005837051;0,458497622;-0,054351108;0,002765107;-0,201680241;0;-1
0,212631961;-0,101430157;-0,058582776;-0,007600618;0,022994291;-0,022912591;-0,007550889;-0,166090423;0;0
0,003682087;-0,142810827;-0,099528953;-0,022433808;0,504068788;-0,013499571;-0,000381145;-0,019724596;0;1
0,000791343;-0,000412599;1,20791E-05;0,098021035;-0,034358011;0,058242282;0,133254382;0,077921259;0;1
0,021535506;0,038227324;0,042273998;-0,054892;-0,016446983;0,002066559;0,01371244;0,058274226;1;-1
0,001441031;0,073517373;0,03737919;0,001264274;-0,006658;0,000773761;0,009847614;0,069922351;0;0
-0,001226538;-0,146290648;-0,004810734;0,235507818;0,143990824;0,185201366;0,117645227;0,305907811;0;1
-1,70093E-05;0,056189175;0,06722647;-0,102775432;-0,011921931;-0,0057616;0,009639275;-0,034727204;0;-1
0,005318869;-0,021341225;-0,008548431;-0,099602734;-0,006263615;0,005880869;0,053899378;-0,008355531;1;-1
0,077880595;-0,001892856;-0,000993352;0,001333904;0,009266808;0,045254834;-0,030806058;0,089765656;0;1
-0,026534203;0,018385092;0,063702202;-0,02562292;0,03081879;-0,024950525;0,10603499;0,270312191;0;0
0,090135338;-0,171277252;-0,065461579;0,035556396;-0,053603125;0,187598946;0,049361683;0,341665445;0;-1
0,155555294;0,007268414;0,048588461;-0,005196773;0,221303224;0,249182204;-0,003188236;0,312314595;0;-1
-0,000514075;-0,013371529;-0,000191951;-0,000487637;0,075439963;-0,008881766;0,01319973;-0,157962463;0;-1
6,42262E-05;3,01371E-05;-6,60413E-06;-0,041711332;0,018949826;-0,017214243;-0,053159779;-0,007594253;0;1
0,001121135;0,040818572;0,051729727;0,068296008;-0,024571836;0,004672088;0,004503662;0,069491266;0;-1
0,001705252;-0,03708683;-0,02557712;-0,002581463;-0,032238106;-0,002708331;-0,009828952;-0,005920403;0;-1
-0,001798039;-0,197512269;-0,16576988;0,020629259;0,757425924;-0,002448203;0,018744552;-0,097174125;0;0
-0,021591441;-0,091066156;-0,002943282;0,004599958;0,00812504;-0,002860739;0,04142899;-0,036077101;0;0
7,4438E-05;-0,018555661;-0,006286532;-0,06274977;-0,064426638;-0,002196379;-0,012829867;-0,026121483;0;-1
0,000115579;-0,084271055;-0,074457232;0,006171972;0,141263987;0,11185359;-0,031206649;0,140872005;1;-1
-0,005437563;-0,046789353;-0,00133552;0,036810397;-0,046706545;0,004089777;0,013116905;-0,009454143;0;-1
0,091491352;0,05398298;0,063779843;-0,057208198;0,208192575;0,014779123;0,049064556;-0,000283757;0;-1
-0,001091044;0,052990721;-0,05279466;-0,003641268;0,642707401;-0,02187761;-0,025430503;-0,141105122;0;0
0,000510861;0,001957459;0,001380079;0,02567547;0,019726866;0,059052901;-0,019555941;0,220071613;0;1
-0,001013044;-0,010443081;0,000231107;0,021835742;-0,004468475;0,0019721;0,001595703;-0,138262309;0;0
0,000342355;-0,008320302;0,003864351;0,428745409;0,382629067;-0,00189592;0,020300606;-0,015280002;0;-1
0,000135977;-0,038672963;-0,028834829;0,004704429;0,007542268;0,02362991;-0,014706336;0,165046775;0;0
0,051320017;5,13809E-05;9,68996E-05;0,070545615;0,002402746;0,065251583;-0,036767796;0,147705061;0;1
0,005013968;-0,056600078;-0,048888721;0,192112592;0,054128732;0,008749746;0,016725731;-0,014912049;0;-1
-0,002205456;0,002137516;0,001011331;-0,038474421;0,031066765;-0,015672646;0,014602962;0,027630849;0;1
-0,000595837;-0,197384585;-0,075981899;-0,017847939;-0,009678647;-0,026167799;-0,064480633;-0,196165303;0;0
-0,002065297;0,082806055;0,06813485;-0,00160567;0,499575429;0,064415615;-0,002584816;0,400012068;0;0
0,08775937;0,128412216;0,127397668;0,0116287;-0,052164006;0,139416722;-0,019080312;0,329124565;0;-1
0,001243482;0,036180515;0,043950502;0,113735249;-0,02897541;-0,000212008;-0,004810313;0,006394471;0;-1
0,000503312;0,138835667;0,125437914;-0,103969443;0,222456316;0,005585305;-0,001028485;0,044920911;0;-1
0,002461629;0,01146842;0,008707186;0,057947166;4,74996E-05;0,011146969;-0,026537648;0,059361352;0;-1
0,163644378;-0,088348872;-0,070384832;0,354617645;-0,067948464;0,149860819;0,012295978;-0,108130613;0;-1
-0,003004825;-0,009444939;-0,010137344;0,012956849;-0,057694794;0,01486545;-0,023719545;0,085345385;0;-1
-0,005835281;0,001036691;0,000796553;0,011993938;-0,022001431;0,019653076;0,004227384;0,099286169;0;1
-0,000273759;-0,002038447;-0,001003825;-0,021321521;0,032969776;0,02496808;-0,017643354;0,052240567;0;0
0,000172826;-0,141583278;-0,043288866;0,014014539;0,097876958;-0,016804494;0,00732121;-0,023053378;1;0
0,013526543;-0,021116649;-0,016867669;-0,019410778;-0,006163172;0,042421516;0,046818739;-0,160714883;0;0
0,046562093;0,023307158;0,050091422;0,012823187;0,246131073;0,316553132;0,096654557;0,408019857;0;0
0,001715183;0,026466184;0,026981425;0,146410877;0,005996336;-0,010264897;0,02259102;-0,041677311;0;-1
-0,00056329;0,021911362;0,001440326;0,013457812;-0,045974487;0,006529826;-0,021189785;0,181674726;0;0
0,022970479;0,00025823;0,025000279;-0,006890431;0,011518608;0,058189582;-0,045775902;0,178033242;0;0
0,000458045;0,004169093;0,014816274;-0,105934855;-0,025727569;0,002638328;0,013822005;0,014176743;1;-1
0,00184721;-0,010444816;-0,002954464;0,01752911;0,575732536;0,021734547;0,00797249;0,17559774;0;0
0,003655106;-0,018254298;-0,002521812;0,164325597;-0,033508385;-0,009665525;0,049966588;-0,046159277;0;-1
0,036019298;0,010879211;0,024881643;-0,001444707;0,30494232;0,003899473;-0,01106553;0,037856164;0;0
0,511771955;0,387333265;0,379571627;0,686201295;-0,053603125;0,125641947;-0,022489677;0,583422419;0;-1
0,663965071;0,069456319;0,01398141;-0,021490887;0,867782476;-0,033513053;-0,00044649;-0,003041812;0;1
0,006610288;-0,002509105;-0,001121322;0,039645708;-0,006182173;-0,003041042;-0,031724697;-0,024655552;0;1
0,016557328;-0,051225658;-0,001211142;-0,001902924;0,004471597;-0,011346471;0,003033288;-0,172340052;0;0
0,000913799;-0,006174246;0,006252807;-0,091805241;0,005336985;-0,008602928;-0,023211399;-0,008698149;0;-1
0,053547147;-0,105848112;-0,003270414;0,015225743;0,041700556;-0,007410074;0,139053435;-0,191029739;0;0
0,058316159;0,02174206;0,012962184;-0,00628948;0,008658597;-0,008840816;-0,006937181;-0,026569322;0;0
0,000361413;-0,052864826;-0,001584045;-0,001161728;0,151114369;-0,000145808;-0,023024172;0,071230829;0;0
1;-0,090647824;-0,121878605;-0,005161802;0,186211233;-0,001963704;0,003046287;-0,012178736;0;-1
-0,014124566;0,249936266;0,20390485;-0,017847939;-0,009678647;-0,021187985;-0,027456004;0,03428443;0;0
0,000410186;-0,086309344;-0,003166677;0,004492423;0,04867427;0,002968613;0,008454539;0,025911812;1;0
0,000261936;0,071109261;0,076768233;-0,104789765;0,01744149;0,004632986;-0,014701224;0,05676651;0;-1
0,000723835;-0,058181977;-0,027964863;-0,002512413;0,113753725;-0,014551321;0,000119313;-0,096770346;0;0
-0,004334546;-0,182622451;-0,058063767;-0,012763835;-0,009678647;-0,006833863;-0,003115547;0,062691388;0;0
-0,000777853;-0,018717604;-0,007653673;0,006101654;0,155817804;-0,000555984;-1,3906E-05;-0,056857542;0;0
-0,028282701;0,247965749;0,035930476;0,206877536;-0,006088872;-0,058321075;1;-0,090492682;0;1
-0,014124566;-0,027446178;-0,015527772;0,155221788;-0,001978616;0,012221935;0,091798131;-0,078303932;0;0
-0,001637826;-0,003968091;-0,001823448;-0,018788037;0,030225783;-0,008854158;-0,05504358;-0,037895357;0;0
-2,51356E-05;-0,041926846;-0,038490085;0,157426505;-0,026463275;-0,008405271;0,040794521;-0,011952795;0;-1
-0,002190867;0,088525777;0,048805968;0,000901049;0,155060058;0,061007398;-0,007606491;0,383760422;1;0
-0,000891995;-0,017359788;0,005602319;0,064442639;0,11244569;-0,00321951;0,006163879;-0,095378928;0;0
-0,00263467;0,223515814;0,246231996;-0,009270578;0;0,030548222;-0,010318205;0,120126839;0;-1
0,021766141;0,337148629;0,399263882;-0,008585806;0,042753712;0,055017012;-0,004832638;0,647322565;0;-1
0,00054805;-0,039495706;-0,001513332;0,004387239;0,014187444;-0,007883301;-0,015120588;-0,077496603;0;0
0,004242405;-0,055584297;-0,028593098;-0,017324491;-0,006088872;-0,035898613;-0,000395913;-0,04060777;0;0
0,000865091;0,000259159;0,000305087;0,01105962;0,07627796;0,026396117;0,057636676;0,07494494;0;1
-0,000818227;-0,042612499;-0,067335138;0,092874194;0,057445777;0,000950866;0,027571778;-0,009666811;0;-1
0,003473349;-0,085065618;-0,003061052;0,027093285;0,083610872;0,002425647;-0,016803725;-0,036556622;1;-1
-0,001839004;-0,084158502;-0,073325519;-0,103581634;0,011216776;0,051272982;-0,005124117;0,134580136;0;-1
-0,019777568;0,104844553;0,069258582;-0,00261817;-0,024242222;-0,004103763;-0,002609166;-0,026929772;0;-1
-0,001574347;0,029349132;0,016278097;0,003772623;0,293575699;0,013839666;-0,005176975;0,107985872;0;0
-0,122842899;0,561359336;0,322087625;-0,022357034;-0,053603125;1;0,024798937;1;0;0
0,009512469;0,001522101;-0,004164656;-0,015153877;0,027336984;-0,004842907;-0,017418977;0,005119509;0;-1
0,277765959;-0,254657616;-0,288537142;0,190026383;-0,019418714;0,287722868;0,036793036;0,287779432;1;-1
0,002995301;0,079146617;0,001638954;0,033871697;0,00106059;0,020998679;0,123877635;0,194031831;0;-1
0,003870869;-0,106723553;-0,099956473;0,18251451;-0,03035349;-0,012939291;0,007526669;-0,049028719;0;-1
0,001296267;-0,019106793;-0,005971088;-0,091027498;0,032423865;0,013553222;-0,021119345;0,060686202;0;-1
0;-0,171289764;-0,079597949;0,022065602;0,211114505;-0,025849914;0,00211672;-0,191123278;0;0
-0,000559024;0,137714793;0,133784586;-0,102871179;0,137954046;-0,002251225;-0,029892884;0,005278059;0;-1
0,004492992;0,073743295;0,049497314;0,059894567;0,117991386;0,0895483;0,021563193;0,237324951;1;0
0,536008425;0,278503587;0,338064171;0,115423682;-0,032575855;0,128833559;-0,019139474;0,089749903;1;-1
0,002667999;0,006192401;0,012837006;0,068170027;-0,043978637;0,007333484;-0,042122366;0,115338593;0;-1
0,018016654;-0,002292848;-0,001071561;0,041474427;0,022050921;0,018914506;-0,00384637;0,030973762;0;1
0,000167274;0,028560378;-0,023845612;-0,014752926;0,003842532;0,003580551;0,006797115;0,035229167;0;-1
0,001112854;-0,00261439;-0,001208163;-0,034948108;0,024278981;-0,025847622;0,015175683;-0,076612293;0;0
-0,001091919;-0,183568117;-0,067182146;-0,014444988;-0,009678647;-0,025991243;-0,023233357;-0,19082575;0;0
0,002297263;0,029842804;0,000345204;0,005531224;-0,017026723;0,008438438;-0,019448017;0,215248669;0;0
0,00135665;0,001495782;0,000978879;-0,04491413;-0,015125486;-0,018601269;-0,048352331;0,016727503;1;1
-0,000594972;0,02684484;0,029912012;-0,000325581;0,13781263;-0,000552572;-0,018850515;0,028526338;0;0
0,005763784;-0,16478995;-0,094876098;-0,001022024;0,106148055;-0,037453529;-0,003576486;-0,175328265;0;-1
0,000435849;-0,000433435;-0,000297374;-0,04194303;-0,003856263;7,15328E-05;0,121309546;-0,028536685;1;0
-0,014124566;-0,101819509;-0,065775539;-0,009312852;0,448806114;-0,013885571;0,271942821;-0,098489588;1;0
0,000132158;-0,018070916;-0,001447649;0,061618772;0,076939997;0,201057455;-0,017973735;0,451948104;0;0
-0,001000286;-0,17885288;-0,016418517;0,014894281;-0,009678647;0,074801574;0,020360731;0,386704174;0;0
